id_igre,imena,rating,rezultat,st_potez,leto,poteze 
4406149,Magnus Carlsen vs. Boris Savchenko,"(2714) , (2583)",0,0,0,0
4391795,Magnus Carlsen vs. Ornulf Stubberud,"(2710) , (2231)",0,0,0,0
4371572,Magnus Carlsen vs. Boris Gelfand,"(2690) , (2733)",0,0,0,0
4402297,Magnus Carlsen vs. Pentala Harikrishna,"(2714) , (2668)",0,0,0,0
4371581,Magnus Carlsen vs. Francisco Vallejo Pons,"(2690) , (2679)",0,0,0,0
4380029,Magnus Carlsen vs. Levon Aronian,"(2693) , (2759)",0,0,0,0
4402302,Magnus Carlsen vs. Bu Xiangzhi,"(2714) , (2692)",0,0,0,0
4400769,Magnus Carlsen vs. Matthieu Cornette,"(2714) , (2494)",1-0,41,2007,41
4403842,Magnus Carlsen vs. Sergei Tiviakov,"(2714) , (2643)",0-1,47,2007,47
4402310,Magnus Carlsen vs. Sergey Karjakin,"(2714) , (2694)",1-0,37,2007,37
4406124,Magnus Carlsen vs. Viswanathan Anand,"(2714) , (2801)",1-0,42,0,42
4402315,Magnus Carlsen vs. Judit Polgar,"(2714) , (2708)",0,0,0,0
4402318,Magnus Carlsen vs. Veselin Topalov,"(2714) , (2769)",0,0,0,0
4372880,Magnus Carlsen vs. Vladimir Kramnik,"(2690) , (2766)",0,0,0,0
4403601,Magnus Carlsen vs. Richard S Jones,"(2714) , (2327)",0,0,0,0
4404888,Magnus Carlsen vs. Ivan Ivanisevic,"(2714) , (2607)",0,0,0,0
4381084,Magnus Carlsen vs. Levon Aronian,"(2693) , (2759)",0,0,0,0
4372893,Magnus Carlsen vs. Loek van Wely,"(2690) , (2683)",0,0,0,0
4391839,Magnus Carlsen vs. Vladimir Epishin,"(2710) , (2587)",0,0,0,0
4371565,Magnus Carlsen vs. Peter Svidler,"(2690) , (2728)",0,0,0,0
4406121,Magnus Carlsen vs. Alexander Grischuk,"(2714) , (2715)",0,0,0,0
4379552,Magnus Carlsen vs. Teimour Radjabov,"(2693) , (2747)",0,0,0,0
4405825,Magnus Carlsen vs. Zhao Zong-Yuan,"(2714) , (2491)",0,0,0,0
4406298,Magnus Carlsen vs. Aleksey Dreev,"(2714) , (2607)",0,0,0,0
4406047,Magnus Carlsen vs. Alexey Korotylev,"(2714) , (2600)",0,0,0,0
4383783,Magnus Carlsen vs. Peter Leko,"(2693) , (2738)",0,0,0,0
14604329,Magnus Carlsen vs. Michal Krasenkow,"(2693) , (2661)",0,0,0,0
14604331,Magnus Carlsen vs. Peter Svidler,"(2690) , (2728)",0,0,0,0
14604337,Magnus Carlsen vs. Henrik Carlsen,"(2710) , (2089)",0,0,0,0
4406587,Magnus Carlsen vs. Leinier Dominguez Perez,"(2714) , (2683)",0,0,0,0
4388928,Magnus Carlsen vs. Boris Avrukh,"(2710) , (2645)",0,0,0,0
4369986,Magnus Carlsen vs. Levon Aronian,"(2690) , (2744)",0,0,0,0
4406616,Magnus Carlsen vs. Michael Adams,"(2714) , (2729)",&frac12;-&frac12;,20,2007,20
4406083,Magnus Carlsen vs. Alexander Morozevich,"(2714) , (2755)",1-0,32,2007,32
14604357,Magnus Carlsen vs. Viswanathan Anand,"(2690) , (2779)",&frac12;-&frac12;,21,0,21
4401481,Magnus Carlsen vs. Laurent Fressinet,"(2714) , (2654)",1-0,57,0,57
4406009,Magnus Carlsen vs. Ruslan Ponomariov,"(2714) , (2705)",0,0,0,0
4388937,Magnus Carlsen vs. Alexander Onischuk,"(2710) , (2650)",0,0,0,0
4390997,Magnus Carlsen vs. Nick de Firmian,"(2710) , (2540)",0,0,0,0
4406102,Magnus Carlsen vs. Peter Leko,"(2714) , (2755)",0,0,0,0
4404823,Magnus Carlsen vs. Nikola Djukic,"(2714) , (2528)",0,0,0,0
14604375,Magnus Carlsen vs. Teimour Radjabov,"(2690) , (2729)",0,0,0,0
4379551,Magnus Carlsen vs. Teimour Radjabov,"(2693) , (2747)",0,0,0,0
4379554,Magnus Carlsen vs. Teimour Radjabov,"(2693) , (2747)",0,0,0,0
4407573,Magnus Carlsen vs. Gata Kamsky,"(2714) , (2714)",0,0,0,0
4475368,Magnus Carlsen vs. Emanuel Berg,"(2690) , (2586)",0,0,0,0
4372951,Magnus Carlsen vs. Zbynek Hracek,"(2690) , (2619)",0,0,0,0
4406232,Magnus Carlsen vs. Boris Gelfand,"(2714) , (2736)",0,0,0,0
4377050,Magnus Carlsen vs. Lajos Portisch,"(2693) , (2512)",0,0,0,0
4384730,Magnus Carlsen vs. Viswanathan Anand,"(2693) , (2786)",0,0,0,0
4372189,Magnus Carlsen vs. Peter Leko,"(2690) , (2749)",0,0,0,0
4475365,Magnus Carlsen vs. Peter Heine Nielsen,"(2690) , (2651)",0,0,0,0
4405990,Magnus Carlsen vs. Sergei Rublevsky,"(2714) , (2676)",0,0,0,0
4377063,Magnus Carlsen vs. Michal Krasenkow,"(2693) , (2661)",0,0,0,0
4376553,Magnus Carlsen vs. Eric Moskow,"(2693) , (2260)",0,0,0,0
4384720,Magnus Carlsen vs. Boris Gelfand,"(2693) , (2733)",0,0,0,0
4372202,Magnus Carlsen vs. Teimour Radjabov,"(2690) , (2729)",0,0,0,0
4475371,Magnus Carlsen vs. Steffen Pedersen,"(2690) , (2439)",0-1,50,2007,50
4406253,Magnus Carlsen vs. Vassily Ivanchuk,"(2714) , (2787)",1-0,40,2007,40
4406256,Magnus Carlsen vs. Michael Adams,"(2714) , (2729)",&frac12;-&frac12;,60,0,60
4475379,Magnus Carlsen vs. Peter Heine Nielsen,"(2690) , (2651)",0,0,0,0
4376565,Magnus Carlsen vs. Aleksey Dreev,"(2693) , (2633)",0,0,0,0
4403703,Magnus Carlsen vs. Etienne Bacrot,"(2714) , (2695)",0,0,0,0
4387831,Magnus Carlsen vs. Bu Xiangzhi,"(2710) , (2685)",0,0,0,0
4372216,Magnus Carlsen vs. Levon Aronian,"(2690) , (2744)",0,0,0,0
4405970,Magnus Carlsen vs. Gata Kamsky,"(2714) , (2714)",0,0,0,0
4384714,Magnus Carlsen vs. Evgeny Alekseev,"(2693) , (2679)",0,0,0,0
4472740,Magnus Carlsen vs. Viswanathan Anand,"(2690) , (2779)",0,0,0,0
4370356,Magnus Carlsen vs. Peter Svidler,"(2690) , (2728)",0,0,0,0
4405416,Magnus Carlsen vs. Shakhriyar Mamedyarov,"(2714) , (2752)",0,0,0,0
4370346,Magnus Carlsen vs. Vassily Ivanchuk,"(2690) , (2750)",0,0,0,0
4372909,Magnus Carlsen vs. Alexander Morozevich,"(2690) , (2741)",0,0,0,0
4381101,Magnus Carlsen vs. Levon Aronian,"(2693) , (2759)",0,0,0,0
4406190,Magnus Carlsen vs. Etienne Bacrot,"(2714) , (2695)",0,0,0,0
4472750,Magnus Carlsen vs. Veselin Topalov,"(2690) , (2783)",0,0,0,0
4472752,Magnus Carlsen vs. Peter Leko,"(2690) , (2749)",0,0,0,0
14604979,"Magnus Carlsen vs. Navara, David","(2690) , (2719)",0,0,0,0
4400309,Magnus Carlsen vs. Roeland Pruijssers,"(2714) , (2408)",0,0,0,0
4473800,Magnus Carlsen vs. Alexander Morozevich,"(2690) , (2741)",0,0,0,0
4381114,Magnus Carlsen vs. Levon Aronian,"(2693) , (2759)",0,0,0,0
4405435,Magnus Carlsen vs. Boris Gelfand,"(2714) , (2736)",0,0,0,0
14604987,Magnus Carlsen vs. Alexei Shirov,"(2690) , (2715)",0,0,0,0
4405951,Magnus Carlsen vs. Rustam Kasimdzhanov,"(2714) , (2690)",&frac12;-&frac12;,109,2007,109
4381119,Magnus Carlsen vs. Levon Aronian,"(2693) , (2759)",&frac12;-&frac12;,42,2006,42
4381121,Magnus Carlsen vs. Levon Aronian,"(2693) , (2759)",&frac12;-&frac12;,34,0,34
4406211,Magnus Carlsen vs. Anatoly Karpov,"(2714) , (2670)",&frac12;-&frac12;,20,0,20
4405444,Magnus Carlsen vs. Gata Kamsky,"(2714) , (2714)",0,0,0,0
4406469,Magnus Carlsen vs. Arkadij Naiditsch,"(2714) , (2639)",0,0,0,0
14604309,Magnus Carlsen vs. Loek van Wely,"(2690) , (2683)",0,0,0,0
4406165,Magnus Carlsen vs. Vladimir Kramnik,"(2714) , (2785)",0,0,0,0
4404757,Magnus Carlsen vs. Evgeny Alekseev,"(2714) , (2716)",0,0,0,0
4406277,Magnus Carlsen vs. Alexei Shirov,"(2714) , (2739)",0,0,0,0
4390656,Magnus Carlsen vs. Yannick Pelletier,"(2710) , (2591)",0,0,0,0
4372228,Magnus Carlsen vs. Viswanathan Anand,"(2690) , (2779)",0,0,0,0
4400645,Magnus Carlsen vs. Zoltan Almasi,"(2714) , (2691)",0,0,0,0
4390671,Magnus Carlsen vs. Alexander Onischuk,"(2710) , (2650)",0,0,0,0
4390664,Magnus Carlsen vs. Teimour Radjabov,"(2710) , (2746)",0,0,0,0
4406028,Magnus Carlsen vs. Shakhriyar Mamedyarov,"(2714) , (2752)",0,0,0,0
4390669,Magnus Carlsen vs. Alexander Onischuk,"(2710) , (2650)",0,0,0,0
4372239,Magnus Carlsen vs. Vassily Ivanchuk,"(2690) , (2750)",0,0,0,0
4407562,Magnus Carlsen vs. Ivan Cheparinov,"(2714) , (2670)",0,0,0,0
1370712,Peter Svidler vs. Magnus Carlsen,"(2742) , (2675)",0,0,0,0
15226181,Jiri Stocek vs. Magnus Carlsen,"(2572) , (2698)",0,0,0,0
1351237,Liviu-Dieter Nisipeanu vs. Magnus Carlsen,"(2695) , (2646)",0,0,0,0
1364042,Alexander Morozevich vs. Magnus Carlsen,"(2731) , (2675)",0,0,0,0
1367883,Alexander G Beliavsky vs. Magnus Carlsen,"(2625) , (2675)",0,0,0,0
1370699,Ilya Smirin vs. Magnus Carlsen,"(2659) , (2675)",0,0,0,0
1368654,Artur Yusupov vs. Magnus Carlsen,"(2617) , (2675)",&frac12;-&frac12;,29,2006,29
1368915,Ulf Andersson vs. Magnus Carlsen,"(2542) , (2675)",0-1,36,2006,36
1336171,Nicolai Vesterbaek Pedersen vs. Magnus Carlsen,"(2516) , (2625)",&frac12;-&frac12;,30,0,30
1356380,Ragnar Hoen vs. Magnus Carlsen,"(2291) , (2646)",&frac12;-&frac12;,40,0,40
1363295,Lazaro Bruzon Batista vs. Magnus Carlsen,"(2667) , (2675)",0,0,0,0
1355115,Arkadij Naiditsch vs. Magnus Carlsen,"(2664) , (2646)",0,0,0,0
1355375,Gata Kamsky vs. Magnus Carlsen,"(2671) , (2646)",0,0,0,0
1370690,Michael Roiz vs. Magnus Carlsen,"(2611) , (2675)",0,0,0,0
1363058,Teimour Radjabov vs. Magnus Carlsen,"(2728) , (2675)",0,0,0,0
15239029,Peter Svidler vs. Magnus Carlsen,"(2750) , (2698)",0,0,0,0
1357943,Leif Erlend Johannessen vs. Magnus Carlsen,"(2555) , (2675)",0,0,0,0
1370624,Magnus Carlsen vs. Dmitry Gurevich,"(2675) , (2507)",0,0,0,0
1341496,Mohamed Tissir vs. Magnus Carlsen,"(2444) , (2625)",0,0,0,0
1358145,Eduardas Rozentalis vs. Magnus Carlsen,"(2605) , (2675)",0,0,0,0
1354029,Bartlomiej Macieja vs. Magnus Carlsen,"(2584) , (2646)",0,0,0,0
1370645,Boris Gelfand vs. Magnus Carlsen,"(2729) , (2675)",0,0,0,0
1360666,Sahl Bjarke vs. Magnus Carlsen,"(2364) , (2675)",0,0,0,0
1368346,Ljubomir Ljubojevic vs. Magnus Carlsen,"(2551) , (2675)",0,0,0,0
1370654,Alexander Grischuk vs. Magnus Carlsen,"(2709) , (2675)",0,0,0,0
14841381,Anatoly Karpov vs. Magnus Carlsen,"(2668) , (2698)",0,0,0,0
1351464,Vladimir Malakhov vs. Magnus Carlsen,"(2691) , (2646)",0,0,0,0
1336365,Peter Heine Nielsen vs. Magnus Carlsen,"(2644) , (2625)",0,0,0,0
1351727,Arkadij Naiditsch vs. Magnus Carlsen,"(2664) , (2646)",0,0,0,0
1334588,David Navara vs. Magnus Carlsen,"(2660) , (2625)",0,0,0,0
1336369,Lars Schandorff vs. Magnus Carlsen,"(2521) , (2625)",0,0,0,0
14535477,Etienne Bacrot vs. Magnus Carlsen,"(2705) , (2698)",&frac12;-&frac12;,27,2006,27
1369654,Peter Svidler vs. Magnus Carlsen,"(2742) , (2675)",1-0,31,2006,31
1370625,Magnus Carlsen vs. Livshits Gaby,"(2675) , (2406)",0-1,35,2006,35
1341753,Pavel V Tregubov vs. Magnus Carlsen,"(2556) , (2625)",0-1,72,2006,72
1370682,Teimour Radjabov vs. Magnus Carlsen,"(2728) , (2675)",&frac12;-&frac12;,71,0,71
14708539,Laurent Fressinet vs. Magnus Carlsen,"(2640) , (2698)",1-0,56,0,56
1358720,Eirik T Gullaksen vs. Magnus Carlsen,"(2387) , (2675)",&frac12;-&frac12;,56,0,56
14839547,Sergey Karjakin vs. Magnus Carlsen,"(2672) , (2698)",1-0,37,0,37
1361288,Berge Ostenstad vs. Magnus Carlsen,"(2480) , (2675)",0,0,0,0
1360312,Geir S Tallaksen vs. Magnus Carlsen,"(2356) , (2675)",0,0,0,0
1372368,Simen Agdestein vs. Magnus Carlsen,"(2575) , (2675)",0,0,0,0
1343694,Goran M Todorovic vs. Magnus Carlsen,"(2480) , (2625)",0,0,0,0
1343693,Goran M Todorovic vs. Magnus Carlsen,"(2480) , (2625)",0,0,0,0
1367500,John D M Nunn vs. Magnus Carlsen,"(2617) , (2675)",0,0,0,0
1356224,Hansen Torbjorn Ringdal vs. Magnus Carlsen,"(2319) , (2646)",0,0,0,0
1342654,Simon K Williams vs. Magnus Carlsen,"(2452) , (2625)",0,0,0,0
1364411,Andrei Volokitin vs. Magnus Carlsen,"(2662) , (2675)",0,0,0,0
1343926,Fabian Doettling vs. Magnus Carlsen,"(2542) , (2625)",0,0,0,0
1333976,Daniel Stellwagen vs. Magnus Carlsen,"(2573) , (2625)",0,0,0,0
1342646,David Kjartansson vs. Magnus Carlsen,"(2260) , (2625)",0,0,0,0
14865845,Humpy Koneru vs. Magnus Carlsen,"(2545) , (2698)",0,0,0,0
1343925,Fabian Doettling vs. Magnus Carlsen,"(2542) , (2625)",0,0,0,0
1355952,Kjetil Stokke vs. Magnus Carlsen,"(2302) , (2646)",0,0,0,0
1349546,Loek van Wely vs. Magnus Carlsen,"(2655) , (2646)",0,0,0,0
1361056,Rune Djurhuus vs. Magnus Carlsen,"(2462) , (2675)",0,0,0,0
1342111,Milos Pavlovic vs. Magnus Carlsen,"(2494) , (2625)",1-0,74,2006,74
1362647,Yannick Pelletier vs. Magnus Carlsen,"(2583) , (2675)",&frac12;-&frac12;,47,2006,47
1349848,Loek van Wely vs. Magnus Carlsen,"(2655) , (2646)",0-1,55,2006,55
14525437,Levon Aronian vs. Magnus Carlsen,"(2741) , (2698)",0-1,43,2006,43
1360116,Leif Erlend Johannessen vs. Magnus Carlsen,"(2555) , (2675)",&frac12;-&frac12;,46,2006,46
14514429,Lars Andreassen vs. Magnus Carlsen,"(2141) , (2646)",&frac12;-&frac12;,67,2006,67
1342716,Laurent Fressinet vs. Magnus Carlsen,"(2625) , (2625)",&frac12;-&frac12;,17,0,17
1333778,Jan Smeets vs. Magnus Carlsen,"(2550) , (2625)",1-0,34,0,34
1349114,Loek van Wely vs. Magnus Carlsen,"(2655) , (2646)",0-1,40,0,40
1342714,Sergey Erenburg vs. Magnus Carlsen,"(2573) , (2625)",&frac12;-&frac12;,103,0,103
1370615,Etienne Bacrot vs. Magnus Carlsen,"(2707) , (2675)",1-0,27,0,27
1334261,Arkadij Naiditsch vs. Magnus Carlsen,"(2657) , (2625)",0-1,24,0,24
14997491,Alexander Morozevich vs. Magnus Carlsen,"(2747) , (2698)",0,0,0,0
1349849,Loek van Wely vs. Magnus Carlsen,"(2655) , (2646)",0,0,0,0
1342707,Viswanathan Anand vs. Magnus Carlsen,"(2792) , (2625)",0,0,0,0
1354224,Ehsan Ghaem Maghami vs. Magnus Carlsen,"(2584) , (2646)",0,0,0,0
1351408,Borki Predojevic vs. Magnus Carlsen,"(2566) , (2646)",0,0,0,0
1372395,Simen Agdestein vs. Magnus Carlsen,"(2575) , (2675)",0,0,0,0
14751717,Alexander Grischuk vs. Magnus Carlsen,"(2710) , (2698)",0,0,0,0
1335012,Alexander Motylev vs. Magnus Carlsen,"(2638) , (2625)",0,0,0,0
15344867,Zhao Xue vs. Magnus Carlsen,"(2467) , (2698)",0,0,0,0
1351642,Krishnan Sasikiran vs. Magnus Carlsen,"(2692) , (2646)",0,0,0,0
1342483,Hichem Hamdouchi vs. Magnus Carlsen,"(2575) , (2625)",0,0,0,0
14604315,Magnus Carlsen vs. Laurent Fressinet,"(2698) , (2640)",0,0,0,0
1342726,Hannes Stefansson vs. Magnus Carlsen,"(2585) , (2625)",0,0,0,0
1367732,Magnus Carlsen vs. Artur Yusupov,"(2675) , (2617)",&frac12;-&frac12;,30,2006,30
1368782,Magnus Carlsen vs. Alexander G Beliavsky,"(2675) , (2625)",0-1,39,0,39
1358029,Magnus Carlsen vs. Michal Krasenkow,"(2675) , (2635)",0,0,0,0
1358281,Magnus Carlsen vs. Sergei Shipov,"(2675) , (2576)",0,0,0,0
1367231,Magnus Carlsen vs. Ljubomir Ljubojevic,"(2675) , (2551)",0,0,0,0
1341375,Magnus Carlsen vs. Weeks Manuel,"(2625) , (2273)",0,0,0,0
1342653,Magnus Carlsen vs. Jon Viktor Gunnarsson,"(2625) , (2421)",0,0,0,0
1342395,Magnus Carlsen vs. Aloyzas Kveinys,"(2625) , (2517)",0,0,0,0
1354420,Magnus Carlsen vs. Teimour Radjabov,"(2646) , (2717)",0,0,0,0
1351121,Magnus Carlsen vs. Vladimir Malakhov,"(2646) , (2691)",0,0,0,0
1335448,Kateryna Lagno vs. Magnus Carlsen,"(2500) , (2625)",0,0,0,0
1342642,Magnus Carlsen vs. David Kjartansson,"(2625) , (2260)",0,0,0,0
14604977,Magnus Carlsen vs. Alexei Shirov,"(2698) , (2720)",0,0,0,0
1343921,Magnus Carlsen vs. Fabian Doettling,"(2625) , (2542)",0,0,0,0
1368496,Magnus Carlsen vs. John D M Nunn,"(2675) , (2617)",0,0,0,0
1343920,Magnus Carlsen vs. Fabian Doettling,"(2625) , (2542)",0,0,0,0
1335216,Magnus Carlsen vs. Ivan Cheparinov,"(2625) , (2625)",0,0,0,0
1349328,Magnus Carlsen vs. Loek van Wely,"(2646) , (2655)",0,0,0,0
1360852,Magnus Carlsen vs. Simen Agdestein,"(2675) , (2575)",0,0,0,0
1351342,Magnus Carlsen vs. Arkadij Naiditsch,"(2646) , (2664)",0,0,0,0
1342710,Magnus Carlsen vs. Viswanathan Anand,"(2625) , (2792)",0,0,0,0
1370623,Magnus Carlsen vs. Merab Gagunashvili,"(2675) , (2591)",0,0,0,0
1370622,Magnus Carlsen vs. Sergey Erenburg,"(2675) , (2585)",0,0,0,0
1370621,Magnus Carlsen vs. Viswanathan Anand,"(2675) , (2779)",0,0,0,0
1342713,Magnus Carlsen vs. Hannes Stefansson,"(2625) , (2585)",0,0,0,0
1342712,Magnus Carlsen vs. Sergey Erenburg,"(2625) , (2573)",&frac12;-&frac12;,60,2006,60
1353463,Magnus Carlsen vs. Prasca Raphael,"(2646) , (2448)",1-0,33,2006,33
1342711,Magnus Carlsen vs. Sergey Erenburg,"(2625) , (2573)",&frac12;-&frac12;,41,2006,41
1372396,Magnus Carlsen vs. Simen Agdestein,"(2675) , (2575)",&frac12;-&frac12;,46,2006,46
1349845,Magnus Carlsen vs. Loek van Wely,"(2646) , (2655)",&frac12;-&frac12;,31,2006,31
1334764,Magnus Carlsen vs. Humpy Koneru,"(2625) , (2537)",1-0,26,0,26
1353707,Magnus Carlsen vs. Michael Adams,"(2646) , (2720)",&frac12;-&frac12;,43,0,43
1354730,Magnus Carlsen vs. Julio E Granda Zuniga,"(2646) , (2631)",0-1,50,0,50
1368041,Magnus Carlsen vs. Ulf Andersson,"(2675) , (2542)",1-0,49,0,49
1363930,Magnus Carlsen vs. Yannick Pelletier,"(2675) , (2583)",0,0,0,0
1349847,Magnus Carlsen vs. Loek van Wely,"(2646) , (2655)",0,0,0,0
1349846,Magnus Carlsen vs. Loek van Wely,"(2646) , (2655)",0,0,0,0
14604463,Magnus Carlsen vs. Ruslan Ponomariov,"(2698) , (2703)",0,0,0,0
1341608,Magnus Carlsen vs. Luis Galego,"(2625) , (2538)",0,0,0,0
1370626,Magnus Carlsen vs. Judit Polgar,"(2675) , (2710)",0,0,0,0
14604333,Magnus Carlsen vs. Andrei Volokitin,"(2698) , (2645)",0,0,0,0
1334840,Magnus Carlsen vs. Zoltan Almasi,"(2625) , (2646)",0,0,0,0
14604343,Magnus Carlsen vs. Shakhriyar Mamedyarov,"(2698) , (2728)",0,0,0,0
15419447,Magnus Carlsen vs. Anders Hobber,"(2646) , (1926)",0,0,0,0
1369653,Magnus Carlsen vs. Peter Svidler,"(2675) , (2742)",0,0,0,0
14604341,Magnus Carlsen vs. Sergey Karjakin,"(2698) , (2672)",0,0,0,0
1364528,Magnus Carlsen vs. Lazaro Bruzon Batista,"(2675) , (2667)",0,0,0,0
1356078,Magnus Carlsen vs. Bjarte Leer-Helgesen,"(2646) , (2372)",0,0,0,0
1336364,Magnus Carlsen vs. Nicolai Vesterbaek Pedersen,"(2625) , (2516)",0,0,0,0
1359938,Magnus Carlsen vs. Kjetil Stokke,"(2675) , (2302)",0,0,0,0
1357866,Magnus Carlsen vs. Joanna Dworakowska,"(2675) , (2359)",&frac12;-&frac12;,55,2006,55
14604323,Magnus Carlsen vs. Peter Leko,"(2698) , (2741)",1-0,62,2006,62
14604319,Magnus Carlsen vs. Bartosz Socko,"(2698) , (2630)",1-0,46,2006,46
1358879,Magnus Carlsen vs. Jon Ludvig Hammer,"(2675) , (2306)",&frac12;-&frac12;,52,2006,52
14604313,Magnus Carlsen vs. Almira Skripchenko,"(2698) , (2427)",&frac12;-&frac12;,55,2006,55
1370628,Magnus Carlsen vs. Dan Zoler,"(2675) , (2455)",0-1,38,0,38
1370627,Magnus Carlsen vs. Emil Sutovsky,"(2675) , (2607)",&frac12;-&frac12;,26,0,26
1333566,Magnus Carlsen vs. Erwin l&#039;Ami,"(2625) , (2550)",1-0,38,0,38
1364291,Magnus Carlsen vs. Teimour Radjabov,"(2675) , (2728)",1-0,25,0,25
1372326,Magnus Carlsen vs. Simen Agdestein,"(2675) , (2575)",0,0,0,0
1334146,Magnus Carlsen vs. Alexander G Beliavsky,"(2625) , (2626)",0,0,0,0
1360294,Magnus Carlsen vs. Kjetil Aleksander Lie,"(2675) , (2523)",0,0,0,0
1362848,Magnus Carlsen vs. Alexander Morozevich,"(2675) , (2731)",0,0,0,0
1341856,Magnus Carlsen vs. Tiger Hillarp Persson,"(2625) , (2548)",0,0,0,0
1343638,Magnus Carlsen vs. Goran M Todorovic,"(2625) , (2480)",0,0,0,0
1343637,Magnus Carlsen vs. Goran M Todorovic,"(2625) , (2480)",0,0,0,0
1334409,Magnus Carlsen vs. Giovanni Vescovi,"(2625) , (2633)",0,0,0,0
13086083,Magnus Carlsen vs. Boris Gelfand,"(2698) , (2733)",0,0,0,0
1351545,Magnus Carlsen vs. Liviu-Dieter Nisipeanu,"(2646) , (2695)",0,0,0,0
1363527,Magnus Carlsen vs. Andrei Volokitin,"(2675) , (2662)",0,0,0,0
1351289,Magnus Carlsen vs. Krishnan Sasikiran,"(2646) , (2692)",0,0,0,0
1342574,Magnus Carlsen vs. Ahmed Adly,"(2625) , (2473)",0,0,0,0
14604395,Magnus Carlsen vs. Maxime Vachier-Lagrave,"(2698) , (2579)",0,0,0,0
1336169,Magnus Carlsen vs. Lars Schandorff,"(2625) , (2521)",0,0,0,0
1336168,Magnus Carlsen vs. Peter Heine Nielsen,"(2625) , (2644)",0,0,0,0
1351778,Magnus Carlsen vs. Borki Predojevic,"(2646) , (2566)",1-0,60,2006,60
1333853,Magnus Carlsen vs. Baadur Jobava,"(2625) , (2614)",&frac12;-&frac12;,56,0,56
1360469,Magnus Carlsen vs. Bae Torstein,"(2675) , (2284)",0,0,0,0
15752603,Boris Gelfand vs. Magnus Carlsen,"(2729) , (2675)",0,0,0,0
1329724,Vladimir Malakhov vs. Magnus Carlsen,"(2670) , (2570)",0,0,0,0
1306376,Boris Gelfand vs. Magnus Carlsen,"(2717) , (2570)",0,0,0,0
1302453,Magnus Carlsen vs. Peter Heine Nielsen,"(2570) , (2646)",0,0,0,0
1304193,Magnus Carlsen vs. Roy Harald Fyllingen,"(2570) , (2405)",0,0,0,0
1280133,Magnus Carlsen vs. Friso Nijboer,"(2570) , (2545)",0,0,0,0
1329805,Magnus Carlsen vs. Vladimir Malakhov,"(2570) , (2670)",0,0,0,0
1291663,Magnus Carlsen vs. Vidoniak Roman,"(2570) , (2400)",0,0,0,0
1291418,Magnus Carlsen vs. Oleg Korneev,"(2570) , (2601)",0,0,0,0
1329308,Magnus Carlsen vs. Evgeny Bareev,"(2570) , (2675)",0,0,0,0
1292189,Magnus Carlsen vs. Kjetil Aleksander Lie,"(2570) , (2489)",0,0,0,0
1329060,Magnus Carlsen vs. Ivan Cheparinov,"(2570) , (2618)",0,0,0,0
1306533,Magnus Carlsen vs. Andrei Volokitin,"(2570) , (2666)",0,0,0,0
1277351,Magnus Carlsen vs. Alexei Shirov,"(2570) , (2710)",0,0,0,0
1322159,Magnus Carlsen vs. Zhang Pengxiang,"(2570) , (2613)",0,0,0,0
1300145,Magnus Carlsen vs. Praszak Michal,"(2570) , (2248)",0,0,0,0
1277621,Magnus Carlsen vs. Alexander Khalifman,"(2570) , (2653)",0,0,0,0
1299130,Magnus Carlsen vs. Viswanathan Anand,"(2570) , (2788)",0,0,0,0
1303664,Magnus Carlsen vs. Oystein Hole,"(2570) , (2336)",0,0,0,0
1299131,Magnus Carlsen vs. Viswanathan Anand,"(2570) , (2788)",0,0,0,0
1325756,Magnus Carlsen vs. Simen Agdestein,"(2570) , (2582)",0,0,0,0
1325757,Magnus Carlsen vs. Simen Agdestein,"(2570) , (2582)",0,0,0,0
1319872,Magnus Carlsen vs. Vladimir Burmakin,"(2570) , (2508)",0,0,0,0
1278662,Magnus Carlsen vs. Alexandra Kosteniuk,"(2570) , (2516)",0,0,0,0
1317064,Magnus Carlsen vs. Elisabeth Paehtz,"(2570) , (2408)",0,0,0,0
1320664,Magnus Carlsen vs. Geir S Tallaksen,"(2570) , (2350)",0,0,0,0
1329378,Magnus Carlsen vs. Joel Lautier,"(2570) , (2680)",0,0,0,0
1307879,Magnus Carlsen vs. Christian Bauer,"(2570) , (2625)",0,0,0,0
1307633,Magnus Carlsen vs. Boris Gelfand,"(2570) , (2717)",0,0,0,0
1307125,Magnus Carlsen vs. Hikaru Nakamura,"(2570) , (2662)",0,0,0,0
1329145,Magnus Carlsen vs. Ivan Cheparinov,"(2570) , (2618)",0,0,0,0
1304572,Magnus Carlsen vs. Groenn Atle,"(2570) , (2386)",0,0,0,0
1301618,Magnus Carlsen vs. Andrei Kharlov,"(2570) , (2571)",0,0,0,0
1328240,Magnus Carlsen vs. Zurab Azmaiparashvili,"(2570) , (2658)",0,0,0,0
1329929,Vladimir Malakhov vs. Magnus Carlsen,"(2670) , (2570)",0,0,0,0
1300528,Magnus Carlsen vs. Zahar Efimenko,"(2570) , (2637)",0,0,0,0
1322498,Magnus Carlsen vs. Vassily Ivanchuk,"(2570) , (2748)",0,0,0,0
1329925,Magnus Carlsen vs. Vladimir Malakhov,"(2570) , (2670)",0,0,0,0
1329926,Magnus Carlsen vs. Vladimir Malakhov,"(2570) , (2670)",0,0,0,0
1302280,Magnus Carlsen vs. Oleg Korneev,"(2570) , (2601)",0,0,0,0
1320207,Magnus Carlsen vs. Kaido Kulaots,"(2570) , (2558)",0,0,0,0
